0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.266759,-0.6949322,-0.9951759,0.133531,-0.7723214,0.4043555,-0.54903734,0.27969524,1.1117783,0.4491897,-0.6756991,0.3112274,-0.8279633,-0.9143256,-0.51918197,1.2886328
0.38730466,1.1778103,-0.58043003,0.52298534,0.82979536,0.6472054,-0.7545996,-0.88707626,-0.7346317,0.24572472,-0.74941176,-0.72389793,-0.5570184,0.08570725,-0.81796426,-0.40783408
-0.055346616,0.43151662,0.23549335,0.118006065,-1.6723318,1.1015445,0.8072485,-0.65761137,0.088674024,-0.85804677,-0.8776809,-0.4503964,-0.19625144,0.9143346,-0.20381813,0.38803637
-0.16352086,1.2369266,-1.0511813,-0.14314425,0.064958125,0.19785076,0.5671429,-1.4218811,0.30629122,-0.42710063,-0.38836962,0.3575053,-0.9926928,0.9915479,0.2830364,0.8223122
-0.056835618,1.3480567,0.059519064,-0.27280256,0.28733635,-0.5169246,2.0239873,0.60147023,0.4374772,-0.40019086,0.80237526,0.61331606,-1.1365945,-0.42118046,-0.8156465,0.50458497
-0.5927016,0.5813298,0.972131,-0.13967153,-0.010586974,-0.24056585,1.140298,-0.54025435,0.84968024,-0.5611802,-0.7588256,0.6271717,-0.7746854,-0.35420147,0.1762796,-0.9268999
-0.7742125,-0.19356978,0.75214213,-0.07831545,-0.7306774,-0.16389133,0.8687871,0.69208527,-0.71974754,0.64008176,-0.5419214,0.3820599,0.20334323,0.1998671,0.54354954,0.14602698
0.15845239,0.54712886,2.1594074,0.017772987,-1.1275238,0.08749641,-0.17483489,-0.42464635,0.5759934,-1.2897143,0.47131303,-0.44310918,1.2496443,0.03942991,-0.7744559,-0.55252594
0.256361,-0.63474154,-0.9822638,0.09018146,-0.7545524,0.40336055,-0.51982784,0.2750366,1.0653374,0.46001694,-0.66692847,0.3818305,-0.81541014,-0.88841254,-0.4944551,1.2191164
0.058084782,1.2238806,-0.41009045,-0.14591436,0.17942455,-0.5340747,1.7070826,0.7589732,0.016399546,0.041631475,0.9396119,-0.15794611,-1.0077087,-0.13813129,-0.24619932,0.6807642
0.10442121,1.1601723,-0.3256524,-0.1371879,0.21593443,-0.57283866,1.6445471,0.6870701,0.062622674,0.08112112,0.8717857,-0.13672435,-0.9679766,-0.16348058,-0.19664083,0.5633017
-0.22185564,1.0772296,-0.097129315,-0.056093175,-0.60867167,1.4772422,-0.3604719,-0.5461737,-0.93352354,0.2470355,0.53968096,0.3740744,0.9163085,-1.2926723,-0.23891626,-0.31288514
0.5879572,0.6988181,0.074133836,-0.041183636,0.031940743,-0.6736125,1.8777779,0.5240793,-0.43257454,0.3152371,0.49972925,-0.24836189,-0.8647515,0.61201435,0.37486875,0.66066635
0.7952129,-0.45736054,1.0856653,-0.6948176,0.32927263,0.8961095,0.33800745,-0.27282426,0.005001581,0.5091998,0.68966436,-0.9058018,1.0768881,-0.5958612,-0.14767413,0.77477366
-0.9680959,0.4661988,0.5333892,0.2154235,-0.08177082,0.42620432,0.051808525,0.26461923,-0.075673595,0.2920539,0.039212868,-0.18632968,-0.32241333,-0.15976733,-0.4221547,-0.7545164
0.5410657,0.8261425,0.5186492,-0.22129403,0.6001539,1.2164302,-0.34499475,0.40565762,0.3452153,-1.2402397,0.3904497,0.21925648,1.5740494,-0.6921821,0.4042867,0.65123755
-0.7643773,-0.4831621,0.7752618,0.93605673,-0.58400077,-0.93574363,-0.6962614,0.89244586,0.35494712,-0.26547226,0.5104101,-0.85808367,-0.8180769,0.10627294,0.09610822,-0.49816692
0.5852685,-0.5387771,1.1078593,0.73603743,0.31354666,0.91887176,0.10317119,-0.6343381,0.21581781,-0.9185628,-0.21304135,-0.54587895,0.11486865,-0.27061775,-0.2222969,0.35168895
-0.38898867,-0.37472457,-0.51843596,0.4874419,-1.0715122,0.4667692,-0.6650081,-0.07541427,0.26574045,-0.9779018,0.3025071,0.40105987,0.74089843,-0.03616356,-0.10741212,1.1022669
-0.34747273,0.15991578,1.5830554,-1.0742792,-0.46916884,-0.33713287,-0.29060265,0.12697257,0.52534914,0.00804902,0.43506148,0.4896785,0.9809264,-0.22010173,-0.50630826,-0.27211672
0.6393927,-0.8066559,-0.30998552,0.09286314,-0.9365165,0.44688755,1.0243524,0.5686427,0.7930337,0.34781292,-0.3265531,-0.92232203,0.11849502,-0.5925344,0.6288588,-0.3829013
0.2657241,0.5322597,-0.11902523,-0.038264427,-0.4782358,-0.24368428,-1.1182457,-0.7732449,0.17141679,0.30005568,0.95267993,1.096281,-0.35969034,0.2593172,0.64711916,0.79266614
-0.07431095,0.34487745,0.37912193,0.33789968,-0.8495279,-1.0981743,0.6409019,0.5830037,-0.15055032,0.15393642,0.5021412,0.48382849,0.23086247,0.9077723,0.77685165,0.96909857
-0.90090513,0.23194297,-0.37057066,0.73392546,0.88434476,1.1200894,0.29446188,0.15603983,1.1172811,-0.75935453,1.2729046,-0.602114,1.0142096,-1.1065239,-0.79148734,-0.03756696
0.92938596,-0.16301323,-0.6976801,0.52511203,0.05707479,-0.29539424,0.3521108,-0.30773008,0.31227157,-0.83081234,0.96934015,-0.2556506,0.07611661,-0.3480393,0.73771596,-0.223505
-0.26308072,-0.7885254,-0.8504969,-0.17393157,0.30505532,0.5449889,-0.4394318,0.20803584,1.2358072,0.5213007,-0.013585504,0.17046171,-0.74509716,-0.70142734,0.3886991,1.1327196
-0.79362005,-0.636386,0.28992906,0.9112479,-0.74141794,-1.1646868,-0.9989648,1.0905752,0.10501197,-0.7201286,0.53792536,-0.9038877,-0.9301831,-0.23311843,0.19760774,-0.619307
-0.46902284,0.3596141,0.40744573,0.61722153,-0.6106692,0.14046744,-0.77467287,-0.4759491,0.6225531,-0.6664087,0.58383334,-0.16061485,-0.877806,-0.43203694,0.88870656,-0.4828881
-0.5946218,0.46808022,-0.515115,0.6698875,-0.6751056,-0.41469374,0.60845464,-0.98518664,0.7557748,0.6654257,-0.22664419,-0.21874522,0.08499473,0.20286013,0.5887048,1.0836506
-0.33393404,-0.8440238,-0.9714191,-0.08125046,0.40825996,0.61786085,-0.45991454,0.16289899,1.4409503,0.4973816,0.02574728,0.116643034,-0.826693,-0.74624705,0.41409773,1.22919
0.727069,0.3465294,-0.5817564,0.86297137,-0.092058286,1.3157668,-0.5140107,-0.23904578,-0.34684858,0.34657928,0.9620725,0.39838007,1.0528586,-0.031956024,0.37080657,-0.36648983
0.3670916,-0.89126337,-0.3393182,-0.49852902,-0.8847988,0.75494695,0.56308264,0.0021702643,0.18896234,-0.032717716,0.31363213,-0.9650653,-0.096844435,-0.534915,0.31933632,0.2084017
-0.7126067,-0.069622844,1.9036753,-0.31989983,0.0117466375,0.77650034,-0.461499,0.21012487,0.80666035,-1.0032393,0.9235263,-0.3118133,-0.6378083,0.3810501,-0.12570646,0.6906315
-0.2551052,0.5181217,0.049868636,0.7907795,1.201101,-0.23077375,-0.75310284,-0.6549703,-0.3046539,-0.81641084,-0.16813132,-0.9648932,-0.14669567,-0.052111797,-0.37194046,0.4941239
0.82880056,-0.44036964,1.0771894,-0.9727101,-0.30383858,0.42458636,0.5181536,-0.6172511,0.4263142,0.46786916,0.5235079,-0.7531143,0.099303626,-0.77803737,-0.82785404,-0.07890294
-0.9740936,-0.5272409,-0.3400961,0.4005718,-0.53291965,0.51028633,-0.2260582,-1.1854893,-0.17796712,-0.31753793,0.30031398,0.75112,-0.58874136,1.0739207,-0.30420214,0.23824807
-1.006355,0.07243521,-0.18053478,0.53431344,-1.1074954,0.47740448,0.8542204,-0.6186264,-0.49864358,-1.0446897,-0.44225428,0.624418,0.71374,0.90993655,0.55925053,-0.21441379
0.4218752,1.2558731,-0.6262517,0.37585756,1.1476364,-0.49128506,-0.64029735,-0.545578,-0.2790305,-0.63577527,-0.6783358,0.39442104,-0.77151203,0.756771,-0.7281721,0.13467728
0.10353359,1.2061855,-0.2001664,-0.32761773,0.30306372,-0.5341192,2.0047274,0.4079006,0.27275673,-0.26854312,0.8625301,0.38124612,-0.98233104,-0.23365194,-0.55138886,0.6663017
-1.0206432,-0.26607352,-0.2823567,-0.27187207,-0.628233,0.19750594,-0.6393581,0.9924513,-0.5879683,0.890383,1.0464404,1.3519083,-0.42323372,0.85786295,0.09225238,0.4255453
-0.46740445,0.20689878,0.6866797,0.060519524,-1.0644258,0.46900806,0.6183902,-0.4428959,-0.34819463,0.24367452,-0.5504151,0.5007539,-0.01571492,-0.47634274,0.3732905,0.51598793
-0.41268682,1.2743273,-0.060964454,0.08814969,-0.7111599,1.7498593,-0.29392913,-0.61593664,-1.1707453,0.40914276,0.5185112,0.46922132,1.0562539,-1.4909737,-0.3619532,-0.28303224
-0.68255866,-0.18312798,1.9821115,-0.28695813,0.11507252,0.8924383,-0.43962485,0.23913413,0.7681738,-1.070827,0.88942933,-0.3291047,-0.69104224,0.27025947,-0.10334133,0.79973423
-0.36811343,1.3953632,-0.27470654,0.0815087,-0.5057543,1.3812981,-0.8537873,0.42743784,-0.9735236,-0.22513425,0.7908669,-0.29975677,1.3130105,-0.2679652,0.7423844,-0.49920282
-0.9603642,0.2821684,-0.6571834,0.326479,0.6470215,1.2214371,0.53742665,0.029220797,0.4881618,-1.0014412,1.228868,-0.35892257,0.89821804,-1.3829523,-1.1874232,-0.035577253
-0.42242268,-0.5749147,-0.8891035,0.5231409,-0.013561594,-0.5487629,-0.8337072,-0.499352,0.8816048,0.5518389,1.1285774,1.3503118,-0.29810724,0.70756096,1.003894,0.48992655
-1.0043838,0.102115616,1.2762495,-0.10659871,0.41460955,-0.5229878,0.2658629,-0.29152814,-0.18179567,-1.2607787,0.2733572,0.9292747,0.24788305,-0.35066438,-0.49898103,0.87948936
-0.7221119,-0.05518486,1.0893676,-0.16686259,0.7077542,0.751957,-0.80261356,0.91187567,0.2315191,-0.58017874,0.11673495,-0.6916717,1.2088413,-0.24578229,0.3655281,-0.26258314
-0.7316573,0.58509123,0.081992045,0.66273683,-0.22744946,0.20133121,0.06236137,-0.6997571,-0.71583235,0.37149733,0.042901482,0.71370375,0.63280344,-0.74778587,0.37493467,0.61955315
0.55824375,0.8597861,0.08776343,0.096479475,0.8472743,0.8371748,-0.22987342,0.4036347,0.3067369,-1.6397966,1.019249,0.23712479,0.94906604,-0.27522254,0.58738804,1.1330354
-0.9706447,-0.04138462,0.34783784,0.65757,-0.2948023,-0.32943237,-0.5153756,0.8559053,-0.23518366,0.39005944,-0.0740656,-0.7310202,-0.4905056,-1.3978171,-0.5707372,-0.99395794
-1.3327839,-0.36338353,0.55630624,-0.30617693,0.1016472,0.4219358,-0.47698107,0.02857283,0.8444011,-0.0284831,-0.13405631,0.85723907,1.337983,-0.07043271,1.0643641,-0.82037294
-0.10362849,-0.7096576,-0.5566444,-0.16447133,-0.7551738,-0.81423813,0.29417685,-0.6927107,-0.9611204,-0.3620013,0.44070053,0.5676198,-0.8190243,-0.4123519,-0.85760576,-0.6790627
0.27105898,-0.35379136,0.83106667,0.82649434,-0.22680901,1.3974584,0.21871719,-0.858719,0.32334623,-0.9547997,-0.70480543,-0.5785965,-0.11180373,-0.23775853,-0.24499546,0.82551485
0.055194564,1.3175843,-0.41450953,-0.15077537,0.14878145,-0.7142137,2.0244358,0.77996176,-0.036025394,-0.016953863,1.077641,-0.25254837,-1.219938,-0.08090548,-0.2324229,0.71337724
-0.0575853,-0.1884314,0.42138675,-0.24764623,-0.8009659,0.59500295,-0.12838589,0.6863935,0.62344503,0.15702884,0.6397716,0.7986174,0.82464105,-0.3584377,-0.05151053,0.27239448
-0.9153428,0.2555425,-0.66298115,-0.19839115,0.6470435,0.16151078,-0.69308496,0.37468067,-0.20414148,0.9502815,0.7581888,1.193074,-0.47713527,0.763614,0.80179757,0.11387994
0.6064295,-0.8288634,0.5883413,0.4761596,-0.16350983,0.4704334,0.44573298,0.6180223,0.43332884,0.5668407,-0.5103012,0.7449252,-0.65811896,0.3548239,-0.34757808,0.111992665
-0.60498875,-0.4430061,0.6576976,-0.2341136,-0.15765537,-0.59639716,0.7379383,-0.20672423,0.42472574,0.30932525,-1.1192889,-0.43208855,-0.6050826,0.86515325,0.6183399,0.7101888
-1.363358,-0.30963784,0.59186023,-1.0381945,0.28369945,0.676489,0.21117361,-0.72240204,0.21569952,-1.1211394,-0.33273867,0.6184141,1.0652461,-1.1518861,-1.3515218,0.6531672
-0.5694903,0.34114447,-0.8584903,1.0917194,0.73896927,-0.0070757936,-1.1236672,-0.35313782,-0.20000903,0.34506068,-0.25754267,0.8759644,0.26862574,0.33530465,1.0698453,-0.21508597
0.90478843,0.28311712,-0.5154128,0.4964269,0.75826746,0.104956485,0.5820675,-0.40422565,0.4499422,-1.3628435,1.1908978,-0.23459224,0.44721326,-0.50741,1.0924491,0.3125152
-0.5913524,0.325337,0.7906249,-0.34764263,-1.232184,0.46193847,0.8045775,-0.7155594,-0.32886422,0.54990774,-0.8260326,0.60997635,-0.30048767,-0.5538113,0.7635371,0.793537
0.16054723,0.24174842,-0.08122365,1.6204939,-0.64373523,0.20639516,-0.37924853,-0.8476437,-0.12083148,-0.2515017,0.17334332,-1.183247,-0.032425113,0.96475285,-0.34869567,0.3376311
-0.84682834,0.25504807,-0.61031234,-0.16574942,0.5683674,0.116187595,-0.60490394,0.34318227,-0.20264517,0.88522243,0.74124634,1.1227121,-0.46336022,0.6895495,0.72721803,0.056336608
0.48068497,0.13682695,-0.03215376,-0.1320771,-0.4418908,-0.083559796,1.0400019,-0.72919756,0.24595793,-0.046385568,-0.71087295,-1.0583236,1.1058844,-0.9114901,-0.70869654,0.6583979
1.2043128,-0.01758211,0.88308805,-0.4466757,-0.36278725,0.6523403,-0.6240425,-0.62342626,0.14768489,-0.6467565,-0.081442825,-1.3447355,-0.3346707,-1.6190621,0.06750608,0.26532197
-0.68556875,0.051994294,-0.476524,0.20813766,-0.9364512,0.87596136,-0.4824112,-0.24469604,0.021764461,-0.81324124,0.3991696,-0.13854305,1.2679107,-0.7989977,-0.3894621,0.8243501
0.24145678,1.0859689,-1.053658,-0.32537565,0.7598348,-0.5979699,-0.8617756,-0.7783748,-0.4933723,-0.7634004,-0.9995211,-0.80667955,0.07456667,-0.23113884,-0.6893539,-0.1417094
0.63782233,-0.68119085,1.6935639,1.0695657,-0.27000645,1.1974374,0.28874776,0.8418629,1.0054934,0.3990293,0.2057456,0.6219753,0.44285077,-0.09290485,-0.87873894,0.43443134
-0.37757385,0.23750935,-0.2566063,0.51457995,-0.76681405,0.2518908,0.39918455,0.9097819,-0.6152659,0.72797817,0.5869832,1.12904,-0.40622982,0.47966418,0.473502,1.0644628
1.1169231,-0.56666774,-1.1173998,0.639888,0.0560869,-0.5872543,0.2915222,-0.388674,0.57496375,-0.84805614,1.1712198,-0.16549584,-0.042463552,-0.32389504,0.9845287,-0.14753723
1.1102617,-0.5068027,1.3836478,0.83695537,0.6256308,1.1098107,-0.79343456,-0.017408598,-0.21688862,0.026400317,-0.3000989,-1.0689133,-0.102833875,-0.35729352,-0.04211077,-0.2121882
-0.7441204,-0.87577266,0.36879522,0.05045554,-0.36066395,0.47008967,-0.31888777,-0.85606545,-0.5150919,-0.52098346,0.6558472,0.8193238,-0.63834184,0.9335625,-0.59299815,-0.11674655
-0.7787382,-0.21174146,0.20391572,-0.7367306,-0.5196054,-0.27287862,-0.8856963,0.1489272,-0.06255893,1.0832374,0.80139905,1.0230911,-0.3647867,0.5844664,0.9923666,0.65551865
-0.9810901,0.48930064,-0.55691797,0.13778558,0.671582,-0.026774053,0.0014479378,0.017229613,-0.31074974,0.9036674,0.7951116,0.9077197,-0.5329434,0.32415503,0.70540035,-0.42190924
0.648455,1.1193188,0.8480187,-0.7263941,0.75193906,1.6088035,0.040945902,0.4624866,0.37054026,-1.325709,-0.22328492,-0.11711151,1.7378061,-0.7978994,0.30585444,0.6923196
-0.32189655,1.0612881,-0.26118973,0.0376469,-0.31994003,0.9661038,-0.6917188,0.37326503,-0.741334,-0.18366842,0.5231496,-0.18458496,0.90335363,-0.19912368,0.68908405,-0.29086274
-0.858034,-0.56694835,-0.069658674,-0.71215034,-0.87456995,0.17914346,-0.88636225,-0.41018713,-0.38860133,0.48404005,-0.42673784,0.32901677,-0.32924134,1.143232,-1.2022,-0.93015677
-0.84950584,-0.9900186,-0.54295653,-0.7376742,-0.0956029,-0.37375113,-0.19628656,-0.2241909,-0.81298083,0.13878551,0.7889829,-0.28414106,0.14543623,0.3753973,-0.63408864,0.5730465
-0.24566439,0.68755233,1.2254376,0.39880496,-1.0184429,0.041193843,0.48011708,0.34956425,-0.07000889,-1.3446441,0.14298117,0.73637223,-0.11053725,0.45666838,-0.9705781,0.94191325
-0.54124427,-0.43576223,-0.55452275,0.4421786,-0.73654646,-0.85680276,-0.85306406,0.90939754,-0.29013154,-0.6198001,0.2362873,-0.7797327,-0.64251,-0.5376291,0.3936088,-0.6540606
-0.33581015,0.09640612,-1.2192386,-0.39776817,-0.90248924,0.6910541,-0.5849232,0.12065867,0.6896929,-0.026393853,-0.9639133,-0.12482579,-0.53133774,-0.12487772,-0.8752424,1.236754
0.6347031,0.33844405,1.057755,1.0316356,-0.055738967,0.9954656,0.6465334,0.59569156,0.07668668,0.062961705,1.1118847,0.18926346,-0.12317793,-0.7266282,-0.55867505,-0.5130153
-0.602506,0.41032705,0.5488145,0.9288703,1.1688536,0.18885626,-0.3876848,-0.28356522,0.34222293,-0.4565548,0.9535663,-1.1233022,0.13644603,-1.2329253,-0.6818864,0.7326097
-0.994998,0.01868371,-0.33281726,0.54227155,1.0306072,1.1664369,0.17779267,-0.25920397,1.2631574,-0.63353765,1.2777429,-0.5537907,1.141745,-1.1210017,-0.48481727,0.13502192
-0.4188344,0.03417734,-0.37765345,-0.32286167,-0.7617494,0.4349955,0.9832543,0.7987182,0.06770247,-0.61167425,-0.75512356,0.7109597,-0.6083092,0.46284592,0.85967207,-0.28698742
-0.6798708,0.5840276,-0.15165108,0.7041841,-0.40476447,0.39921743,0.37767267,-1.0638638,0.6214502,0.5428891,0.037935,-0.4541426,-0.39121035,0.40460265,0.6699614,0.86200446
1.3211429,-0.5588088,1.6979908,0.64449394,0.78249955,0.64767665,-0.50356394,-0.43806022,-0.28449094,-0.38859898,-0.26887855,-1.090277,-0.21274544,0.11565847,0.25404805,-0.5124468
0.39931282,-0.8998779,-0.3293779,-0.6918132,-0.17043734,-0.0925733,0.17224658,-0.24530083,-0.67792475,-1.0305588,0.29407337,-0.6825409,0.50609195,-0.8568545,-0.27094847,0.26528743
0.44305924,1.0593989,-0.54178244,0.49606866,0.8528699,0.5540096,-0.75652546,-0.8680116,-0.6563394,0.21599348,-0.77452326,-0.687918,-0.5269183,0.11673859,-0.81093246,-0.46976033
0.66116077,-0.792968,0.64109737,-0.62480056,0.6972088,0.3025607,0.69125575,-0.61488026,-0.2916388,0.4088638,1.1295218,-0.6525656,1.4892635,-0.4188012,0.2412147,0.91097677
0.6679415,-0.8343308,0.51015025,0.22643274,0.7337207,-0.07457008,-0.36896876,-0.37509987,1.2366085,-0.11001708,-0.20573495,0.6728777,1.2344524,0.014292602,-0.44701278,-0.48707017
-0.14074892,-0.17374066,-0.5609711,-0.17222469,-0.009406152,1.4792628,-0.66995746,0.33764485,0.6125898,-0.6179961,-0.12133771,-0.1501033,0.25402546,-1.2619001,-1.0396874,-0.54244417
0.10016652,0.56024164,0.7853583,0.4239157,0.1792873,-0.041000016,0.0024449625,-0.26353374,-0.11757428,-1.0445578,0.46153936,1.0665553,0.93306744,-0.51246065,0.37717038,0.51821697
-0.5818378,0.25176653,1.2204899,0.080609545,-0.011948342,1.2259007,-0.44012484,0.5728306,0.54818773,-0.3005387,0.70698094,-0.36589256,-1.196264,-0.5349581,0.17472196,0.6844452
-0.7092037,0.36974564,-0.68056846,-0.30886343,-0.7357514,-0.040024064,1.1311253,-1.0420009,0.788574,-0.50186175,-0.20898817,0.31466535,-0.25832897,-0.17752513,-0.21945871,0.38122132
0.82539135,0.114533424,-0.47771898,0.39083844,0.44176996,0.10398994,0.55001503,-0.42345336,0.23913372,-1.1209627,0.92126524,-0.22478886,0.42980552,-0.5686151,0.8446213,0.04909054
0.40403488,1.2141283,-0.58424884,0.5173465,0.8665803,0.66683173,-0.76478267,-0.9223371,-0.74817157,0.25713417,-0.766919,-0.7472723,-0.55205643,0.07513564,-0.83545256,-0.4156668
0.9175007,-0.41658023,1.3892539,0.62862843,0.88217133,0.8959797,0.4724397,0.5255455,-0.71138334,-1.0988048,0.30286193,-0.94956595,0.15230384,-0.583014,0.14197144,-0.17467871
-1.0708133,-0.6671166,0.0023467094,1.0551214,-0.28813407,0.12262967,0.9301887,0.35306308,-0.4151676,-1.0006794,-0.2841211,0.15970382,1.0475444,1.0183436,0.40398908,-0.55918145
0.1699644,0.522275,2.1700466,0.08632621,-1.086821,0.21794195,-0.13532312,-0.38938823,0.5682367,-1.2612946,0.47179723,-0.42909214,1.2443466,0.0026001856,-0.7458847,-0.5261006
0.18664396,0.73481345,-0.18833393,0.16548528,0.30399808,-0.3323876,0.9647999,-0.90314186,-0.014259742,0.86314607,-0.38750932,0.5341237,-1.2827697,1.0501105,0.33802032,0.7379566
-0.63817215,0.42283496,-0.67921567,-0.17467141,-0.6103603,0.56153494,1.765184,-0.3236182,-0.32486364,-0.9148552,-0.46311602,-0.45967996,-0.5936675,0.9685424,0.8215155,1.5040896
-0.058666978,-0.4901518,-0.7527704,0.49806646,-0.6633179,-0.69780225,1.2385689,-0.25575578,0.49923432,0.5177729,-0.8713105,-1.1362808,1.0925686,-0.56770617,-0.3093949,-0.3567725
-0.756488,0.34236103,1.7254338,-0.5436092,-0.4040822,0.7168367,-0.19923873,0.45727178,1.0497248,-0.7262065,0.9357846,-0.25554362,0.22298497,0.54985034,0.044988073,0.12755564
0.07142598,1.0659009,-0.3616701,-0.16140543,0.12948206,-0.5712099,1.6386322,0.6406644,0.018749442,0.013846662,0.821478,-0.20488425,-0.9539683,-0.090312146,-0.2334296,0.5943821
0.15721965,0.49711558,1.9698373,0.0055472865,-1.0346497,0.056067903,-0.1733074,-0.39363346,0.5221755,-1.1769758,0.4248714,-0.408994,1.1310573,0.052002594,-0.70256114,-0.51237875
-0.54441226,-0.85202473,0.92587674,0.7064217,-0.31280655,-0.48433918,-1.2981929,0.5000246,-0.06857994,-0.77007514,-0.3509065,-1.2083313,0.19290774,-1.5912591,0.2561428,-0.26111925
-0.4008266,-0.5589152,-0.86314404,0.50886524,-0.0028378163,-0.552678,-0.7793335,-0.47976112,0.8484721,0.53150374,1.0699481,1.2842044,-0.28590375,0.69270843,0.9731386,0.45182723
0.34885997,0.50068617,-0.034534458,0.17900558,0.31368253,-0.57115185,1.6069751,-0.47228685,-0.06507247,0.73889923,-0.14373085,0.49971685,-1.2856213,1.1639425,0.56316197,0.8048101
0.6468118,-0.7005048,1.658714,1.0358182,-0.28043032,1.1819352,0.29113656,0.81451875,1.0096632,0.40771717,0.19569509,0.5620411,0.45390707,-0.124328256,-0.86139715,0.42495528
0.25212952,0.71371853,-0.059628516,-0.0972463,0.060483538,-0.4927411,1.4859812,0.5971419,-0.12222956,0.14193188,0.6405826,-0.17380947,-0.71456933,0.1510686,0.04546804,0.46797562
-0.22847147,0.5126822,0.34051904,0.13927792,-1.3943163,1.0236522,0.79067254,-0.7391451,-0.027453357,-0.8568358,-1.0191697,-0.23691268,-0.30814722,0.78537464,-0.28054628,0.62755334
-1.4452605,0.7545892,-0.19752203,0.81905293,0.19163242,0.32206637,-0.7373747,-1.1066355,0.1593664,0.06079978,1.2834444,1.0113727,0.057919182,-0.24779801,0.80331546,0.76873904
0.3949159,1.1856397,-0.57515097,0.53059083,0.8495193,0.6563236,-0.75589955,-0.9032385,-0.7397641,0.25578487,-0.75781494,-0.7291218,-0.56413126,0.089012645,-0.82844687,-0.40333503
-0.25807995,0.46517137,1.3929706,-0.33255306,0.29748178,1.2968925,-0.45475477,0.6323711,0.69621056,-0.66562206,0.3679417,-0.14546894,-0.5007282,-0.54636985,0.5098659,0.9005431
1.1830587,0.18838036,0.7796076,-0.6720272,-0.4264989,0.66476977,-0.7178927,-0.5951509,0.07876331,-0.7339559,-0.22179441,-0.9283274,-0.17313261,-1.4746575,0.27945685,0.333028
0.2858354,-0.8067383,-0.63568425,-0.87781143,-0.18536244,0.46110833,-0.012572441,-0.20315532,-0.5494299,-1.0614177,1.0031425,-0.8788038,0.22656602,-0.9685171,0.29434437,0.9278583
-0.9886708,-0.022205807,0.358303,0.6570541,-0.29690123,-0.33200923,-0.4992152,0.87594384,-0.2490284,0.40528908,-0.058853194,-0.739538,-0.5122428,-1.4013399,-0.6033445,-1.0083545
0.017000183,1.3630561,-0.76457214,0.5529166,-1.162505,0.5029909,1.208732,0.30346644,-1.4428122,-0.19966024,0.09743222,0.44145262,-0.29481867,-0.023076138,0.049599815,1.3563182
-0.4125262,1.3375449,-0.29195964,0.14458032,-0.543149,1.3094624,-0.81777024,0.40141284,-0.9888448,-0.16143045,0.8165333,-0.28014672,1.2306759,-0.21968724,0.77031875,-0.52438974
-0.20072764,0.37087822,0.1848818,0.92491376,-0.1050193,-0.7130229,1.059098,0.5920461,0.6411659,-0.47633433,-0.2148417,-0.5011095,0.2943729,-0.46812156,-0.4154658,-0.4676393
1.268028,0.36450607,0.78065294,-0.6956099,-0.43517512,0.799237,-0.80694425,-0.5978058,0.00530028,-0.7215475,-0.20627832,-0.7914926,-0.088313535,-1.6024117,0.33369797,0.3649222
-1.145359,-0.3337618,0.7304583,-0.9329454,0.84900486,-0.31651127,-0.34020108,-0.10072023,-0.069192134,-0.12080839,0.62631273,0.6732887,0.13856083,0.35103294,1.1341608,-1.0370219
0.18922572,-0.22769958,0.13057595,0.55757546,0.3574256,-0.49796924,-0.6970766,-0.63599104,0.082245134,-0.4429926,0.3327409,-1.1414504,-0.18543431,-1.3880545,0.14428824,1.0173167
-0.8177724,0.32882014,1.3815888,-0.08344876,-0.03349469,-0.49414894,0.23402819,-0.46474132,-0.2591963,-1.1851022,0.22115444,1.0779485,0.17981137,-0.11218506,-0.43475348,0.7276555
0.041544568,-0.14373039,0.7988573,-0.80343294,0.3199176,1.037353,0.5476643,0.250657,0.48706022,-1.6127281,0.05894189,0.0555469,0.49760953,0.038974274,-1.2786658,-0.0748408
-0.52112365,-0.15810536,0.110327676,-0.34603217,1.1996007,-0.24183711,-0.28789845,-0.6115354,0.9366887,0.2682346,0.61090034,-0.547503,0.1149432,-1.36797,-0.42800677,-0.53312606
0.7460541,-0.76419,-0.12045647,0.2548078,-0.07122354,-0.9885629,0.92904603,0.37926614,0.2753773,-0.5464229,-0.63055027,-0.998428,0.30628708,-0.7216451,-0.74553883,-0.72268146
1.1476392,0.08234363,0.56929326,-0.3726034,-0.4847524,1.1671238,-0.9325335,-0.7351405,-0.05942428,-0.16032232,1.1008438,-0.3769562,0.7859787,-0.15125374,0.6020987,0.359246
0.57159084,-0.56042355,0.21047308,0.26341486,-0.8107429,-0.20017855,-0.19304654,0.8270047,0.8536895,-0.19637814,0.6579562,0.2359257,-0.17776956,0.1158435,-0.4617533,-0.7070343
-1.0732303,0.0025089774,-0.21679823,0.64082044,-1.138243,0.51143736,0.9408329,-0.5806907,-0.49952063,-1.1708056,-0.45400137,0.604499,0.7673754,1.0518396,0.5871935,-0.23353763
0.3230508,-0.7233221,-0.18379784,-0.5580073,-0.1486013,-0.09407625,0.063037544,-0.21001236,-0.58089715,-0.8158234,0.24691504,-0.5216199,0.3767066,-0.6824683,-0.10689318,0.22940278
-0.66420704,-0.81736386,-0.9889565,0.28617722,0.7627799,0.8713075,-0.22374682,0.10483059,1.6762505,0.23536585,0.42416862,-0.10680412,-0.32032475,-1.1091391,0.08298924,1.126411
